
[166.10224674216465, 1.0012806810520396, 0.785883248811621, 0.7400269535506403, 0.6443267418962025, 0.5476664979489941, 0.5382875171764246, 0.5242068196239242, 0.4910124833358205, 0.4746039707037825, 0.4729039710031762]
[343.7933787004942, 0.846014592138507, 0.7394790374372149, 0.7160748031750093, 0.624084392104756, 0.5025535502899907, 0.4748132875987551, 0.4706930625790578, 0.47032402138098806, 0.46982841296045474, 0.47033213285885145]
[236.36508717527386, 0.9981212469513622, 0.78089849587206, 0.7370918701622386, 0.642902641811268, 0.5473696798275047, 0.538977729722724, 0.5374899746176911, 0.5320297996699748, 0.5068619686814155, 0.4797577032103267]
[267.9945199697599, 1.0024690732112689, 0.7852240222170224, 0.7322658774446045, 0.6424507045638098, 0.5463230773167308, 0.5393656288357999, 0.5272820548834511, 0.498865541977242, 0.47546341529435615, 0.4717366962685353]
[174.37515732014828, 1.0072386659705137, 0.7876193656678059, 0.7317807345374373, 0.6425729050360381, 0.5475645729426505, 0.5392353272017831, 0.5395543047878053, 0.5373958591966919, 0.53598815548505, 0.5274130934531791]
[309.04121968637577, 0.9836453893569617, 0.7411403296264572, 0.6724070353629689, 0.5798430577539943, 0.5472273212093937, 0.5327626410459848, 0.49607511776620034, 0.4756875285954825, 0.4725332665026838, 0.4707638820447766]
[308.5140838791657, 0.9945581913322011, 0.78661385749138, 0.7348465058597294, 0.6351223234886441, 0.5457808612715187, 0.5361058971587755, 0.525884144898947, 0.496929559331036, 0.4752785415021616, 0.47112866929676667]
[162.54251950479613, 0.9981484186367326, 0.7874270780788857, 0.7399526431133033, 0.6397518931016294, 0.5467513633814591, 0.5409741891193882, 0.536524410932239, 0.5256394459916548, 0.5020151091508773, 0.47707596582019896]
[251.97706688095428, 0.9996893858287225, 0.7871141797426033, 0.738690188001717, 0.6370476319665156, 0.5466867510074066, 0.5395625679109972, 0.5381910503405373, 0.532788213672442, 0.5147038048690218, 0.48248692966606244]
[171.74003499840651, 1.0041835253514466, 0.7882937915762728, 0.7367973606225449, 0.6463114721004493, 0.544962911086605, 0.5399478842564353, 0.5293154574401603, 0.5036106023893665, 0.4799669228198915, 0.47223730804621566]
[115.0496170826002, 0.9996969369614036, 0.7865453683363037, 0.7369913032430662, 0.6384752926321768, 0.5452025753042239, 0.5376544769035062, 0.5337013560354376, 0.511337627599572, 0.4826368935572947, 0.4736534435877418]
[223.01191103726987, 0.9995897878239486, 0.784913993934776, 0.7388772107782575, 0.6407756815273039, 0.5497525111315843, 0.5390956398441399, 0.534197949107251, 0.512651640881909, 0.4840727753123614, 0.4747946505624324]
